œ¬À    14   11   37   42    0    0
 0.1615023E+03 -.1581204E+03 0.1083671E+03 0.6681451E+00 -.7407774E+00 -.3987061E-01 0.6587681E+00 0.6778600E+00 -.1502989E+00 -.2425492E-02 -.2896799E-02 0.6634944E-02 0.0000000E+00 0.0000000E+00
 0.1849264E+03 -.1828368E+03 0.1070030E+03 0.7028634E+00 -.7063776E+00 -.3998466E-01 0.6149380E+00 0.6257110E+00 -.3168473E-01 -.1408646E-03 -.1566483E-03 0.3101956E-03 0.3415746E+02 0.0000000E+00
 0.2216614E+03 -.2172711E+03 0.1049806E+03 0.7492632E+00 -.6558104E+00 -.3997775E-01 0.6004057E+00 0.6145951E+00 -.3239453E-01 0.1601357E-03 0.2189632E-03 -.1592777E-03 0.8472322E+02 0.0000000E+00
 0.2620269E+03 -.2511964E+03 0.1028674E+03 0.7647219E+00 -.6360014E+00 -.3978083E-01 0.6782556E+00 0.7118730E+00 -.9394269E-01 0.5552134E-03 0.7329404E-03 -.4540698E-03 0.1376909E+03 0.0000000E+00
 0.2878581E+03 -.2729073E+03 0.1015196E+03 0.7551331E+00 -.6400504E+00 -.3948177E-01 0.6922668E+00 0.7338901E+00 -.1067604E+00 0.5142789E-03 0.7590015E-03 -.2448551E-03 0.1716467E+03 0.0000000E+00
 0.3136180E+03 -.2944642E+03 0.1001818E+03 0.7604924E+00 -.6161147E+00 -.3891908E-01 0.7148501E+00 0.7658769E+00 -.1113462E+00 0.8028704E-03 0.1008203E-02 0.6141698E-04 0.2057108E+03 0.0000000E+00
 0.3267595E+03 -.3047763E+03 0.9951833E+02 0.7700023E+00 -.5816610E+00 -.3827043E-01 0.7324033E+00 0.7860883E+00 -.1068168E+00 0.9948985E-03 0.1219494E-02 0.5948770E-03 0.2229042E+03 0.0000000E+00
 0.3343567E+03 -.3103671E+03 0.9914468E+02 0.7756508E+00 -.5553675E+00 -.3773833E-01 0.7422706E+00 0.7989298E+00 -.9750221E-01 0.8320740E-03 0.1256741E-02 0.1209280E-02 0.2327447E+03 0.0000000E+00
 0.3404127E+03 -.3146031E+03 0.9885268E+02 0.7802649E+00 -.5326105E+00 -.3727167E-01 0.7474457E+00 0.8083770E+00 -.8600558E-01 0.4143914E-03 0.1015559E-02 0.1676773E-02 0.2405288E+03 0.0000000E+00
 0.3540461E+03 -.3234033E+03 0.9821484E+02 0.8009208E+00 -.4885935E+00 -.3671977E-01 0.7502776E+00 0.8224927E+00 -.5360305E-01 0.1697752E-03 0.8913713E-03 -.1966408E-03 0.2577921E+03 0.0000000E+00
 0.3677559E+03 -.3313255E+03 0.9759795E+02 0.8196797E+00 -.4487086E+00 -.3622407E-01 0.7533543E+00 0.8393837E+00 -.9212399E-01 0.1940595E-03 0.1106082E-02 -.4358688E-02 0.2747046E+03 0.0000000E+00
 0.1631476E+03 -.1564275E+03 0.1079918E+03 0.6650854E+00 -.7447463E+00 -.2602771E-01 0.6611910E+00 0.6803532E+00 -.1508517E+00 -.2325212E-02 -.2795611E-02 0.6636854E-02 0.0000000E+00 0.2492845E+01
 0.1864644E+03 -.1812719E+03 0.1069237E+03 0.7000763E+00 -.7094825E+00 -.3581989E-01 0.6189964E+00 0.6298406E+00 -.3189385E-01 -.1453823E-03 -.1620223E-03 0.3284106E-03 0.3415746E+02 0.2492845E+01
 0.2231624E+03 -.2157347E+03 0.1048996E+03 0.7515572E+00 -.6529322E+00 -.4274049E-01 0.6038054E+00 0.6180751E+00 -.3257796E-01 0.1640668E-03 0.2265692E-03 -.1691990E-03 0.8472322E+02 0.2492845E+01
 0.2637201E+03 -.2494193E+03 0.1026329E+03 0.7670686E+00 -.6328830E+00 -.4164718E-01 0.6801740E+00 0.7138865E+00 -.9420841E-01 0.5421233E-03 0.7194019E-03 -.4529817E-03 0.1376909E+03 0.2492845E+01
 0.2895857E+03 -.2710758E+03 0.1012532E+03 0.7560261E+00 -.6386339E+00 -.3997901E-01 0.6938072E+00 0.7355232E+00 -.1069979E+00 0.5056441E-03 0.7494771E-03 -.2432929E-03 0.1716467E+03 0.2492845E+01
 0.3154018E+03 -.2925530E+03 0.9990396E+02 0.7627699E+00 -.6132730E+00 -.3889614E-01 0.7163041E+00 0.7674348E+00 -.1115727E+00 0.7993361E-03 0.1004845E-02 0.6244786E-04 0.2057108E+03 0.2492845E+01
