st 7 65 1 30 0 0
0.000746433 -655.999 -607.581 6.3953e-07 1 0.00011887 0
0.000792914 -583.332 -607.576 6.39755e-07 1 1.27952e-06 72.6667
0.000824902 -533.332 -607.576 6.39755e-07 1 1.27952e-06 122.667
0.000852208 -490.651 -607.576 6.39755e-07 1 1.27952e-06 165.349
0.000852847 -489.651 -607.576 6.36145e-07 0.999998 0.00188202 166.348
0.000866319 -465.02 -606.385 4.54968e-07 0.995498 0.0947804 191.017
0.000875325 -440.374 -602.862 2.68074e-07 0.98222 0.187732 215.923
0.000879947 -403.494 -592.977 -2.66105e-08 0.944442 0.328679 254.138
0.000873102 -367.553 -577.431 -3.2056e-07 0.886592 0.462552 293.333
0.000854988 -334.344 -556.923 -6.06589e-07 0.810221 0.586125 332.398
0.000826262 -304.92 -532.148 -8.83016e-07 0.715526 0.698587 370.898
0.000786212 -278.907 -502.61 -1.14626e-06 0.602545 0.798085 410.295
0.000734644 -256.966 -468.427 -1.38444e-06 0.475364 0.879789 450.952
0.000673799 -240.342 -431.184 -1.59171e-06 0.336774 0.941586 491.776
0.000605781 -229.714 -392.202 -1.76505e-06 0.187731 0.982221 532.221
0.000560892 -226.198 -367.641 -1.84973e-06 0.0951008 0.995468 557.041
0.00051422 -225 -342.924 -1.91806e-06 0.00188485 0.999998 581.796
0.000512302 -225 -341.925 -1.91927e-06 -1.27951e-06 1 582.796
0.000442867 -224.999 -305.747 -1.91927e-06 7.52851e-06 1 618.973
0.000372947 -224.999 -269.316 -1.91928e-06 -1.00329e-05 1 655.404
0.000302141 -225 -232.425 -1.91927e-06 -1.27951e-06 1 692.296
0.000227673 -224.999 -193.624 -1.91927e-06 6.96899e-06 1 731.096
0.000153476 -225 -154.965 -1.91928e-06 -9.57937e-06 1 769.755
7.91051e-05 -225 -116.216 -1.91927e-06 -1.27951e-06 1 808.504
7.71832e-05 -225.004 -115.216 -1.92957e-06 -0.0165001 0.999864 809.504
6.63064e-05 -225.594 -109.746 -2.0077e-06 -0.197033 0.980397 815.014
5.34135e-05 -227.5 -103.663 -2.01539e-06 -0.39773 0.917502 821.4
5.14004e-05 -227.909 -102.751 -2.01262e-06 -0.411005 0.911633 822.4
3.17934e-05 -231.843 -93.8462 -2.01824e-06 -0.381105 0.924532 832.135
1.19754e-05 -235.289 -84.6692 -2.02295e-06 -0.327323 0.944913 841.939
-8.22804e-06 -238.426 -75.1881 -2.02282e-06 -0.300752 0.953702 851.926
-5.98295e-05 -244.865 -50.4486 -2.00899e-06 -0.202228 0.979338 877.501
-0.000110541 -248.723 -25.3124 -1.97399e-06 -0.100798 0.994907 902.943
-0.000159939 -250 -0.000323981 -1.91927e-06 -1.27951e-06 1 928.298
-0.000209067 -248.635 26.0517 -1.84215e-06 0.10421 0.994555 954.397
-0.000256131 -244.546 51.9368 -1.74449e-06 0.207747 0.978183 980.615
-0.000273351 -242.343 61.643 -1.71548e-06 0.234727 0.972061 990.569
-0.0002903 -239.731 71.3448 -1.65006e-06 0.290989 0.956727 1000.62
-0.000306661 -236.537 80.9341 -1.6088e-06 0.323738 0.946147 1010.73
-0.000326205 -232.427 92.487 -1.54676e-06 0.369716 0.929145 1022.99
-0.000344558 -227.479 103.699 -1.48101e-06 0.414795 0.909915 1035.25
-0.000346042 -227.066 104.61 -1.50084e-06 0.401553 0.915836 1036.25
-0.000353233 -225.57 108.855 -1.68524e-06 0.261458 0.965215 1040.75
-0.000362758 -224.632 114.131 -1.85605e-06 0.0873572 0.996177 1046.12
-0.000364624 -224.556 115.128 -1.86842e-06 0.0717557 0.997422 1047.12
-0.00038731 -223.672 127.243 -1.8599e-06 0.0825577 0.996586 1059.27
-0.00040976 -222.452 139.347 -1.83044e-06 0.117922 0.993023 1071.43
-0.000432257 -220.832 151.608 -1.81008e-06 0.14079 0.99004 1083.8
-0.000455422 -218.94 164.309 -1.79693e-06 0.154983 0.987917 1096.64
-0.000519359 -212.233 199.858 -1.73615e-06 0.215653 0.97647 1132.82
-0.000580934 -203.369 234.894 -1.67e-06 0.274444 0.961603 1168.97
-0.000637979 -192.826 268.131 -1.60042e-06 0.330169 0.943922 1203.84
-0.000690545 -180.825 299.52 -1.52675e-06 0.383802 0.923415 1237.45
-0.000745818 -165.499 333.428 -1.44307e-06 0.43933 0.898326 1274.67
-0.000799621 -147.459 367.474 -1.34705e-06 0.497252 0.867606 1313.2
-0.000851214 -126.407 401.373 -1.23722e-06 0.557218 0.830366 1353.12
-0.000900886 -101.661 435.502 -1.11904e-06 0.615425 0.788195 1395.28
-0.000947606 -73.2151 469.326 -9.93385e-07 0.671167 0.741306 1439.49
-0.000973046 -55.633 488.442 -9.90261e-07 0.672479 0.740116 1465.46
-0.00100091 -38.472 508.681 -1.13243e-06 0.609129 0.793072 1492
-0.00103287 -24.4476 530.009 -1.38417e-06 0.475525 0.879702 1517.56
-0.0010702 -15.086 552.58 -1.66189e-06 0.281235 0.959639 1542.04
-0.00111269 -10.7473 576.165 -1.85527e-06 0.0883228 0.996092 1566.06
-0.00115854 -10.0008 600.303 -1.91927e-06 -1.27951e-06 1 1590.21
-0.00117774 -10.0008 610.303 -1.91927e-06 -1.27951e-06 1 1600.21
PST 8 1 1 41 0 0
99**st 0 0 0
 0 0 1
