œ‘      7   61    1   30    0    0
 0.8651515E+02 -.1666667E+01 0.0000000E+00 -.9894624E+00 -.1490258E+00 0.0000000E+00 0.0000000E+00
 0.4449813E+02 -.7994975E+01 0.0000000E+00 -.9884934E+00 -.1488799E+00 0.0000000E+00 0.4249091E+02
 0.4944304E+00 -.1462250E+02 0.0000000E+00 -.9888537E+00 -.1489342E+00 0.0000000E+00 0.8699091E+02
 -.4905068E+00 -.1479397E+02 0.0000000E+00 -.9812245E+00 -.1928442E+00 0.0000000E+00 0.8799066E+02
 -.3588081E+01 -.1539874E+02 0.0000000E+00 -.9850354E+00 -.1741003E+00 0.0000000E+00 0.9116005E+02
 -.6715226E+01 -.1592192E+02 0.0000000E+00 -.9864412E+00 -.1639092E+00 0.0000000E+00 0.9432942E+02
 -.9917803E+01 -.1643401E+02 0.0000000E+00 -.9889010E+00 -.1493861E+00 0.0000000E+00 0.9758594E+02
 -.1314115E+02 -.1690068E+02 0.0000000E+00 -.9903474E+00 -.1387611E+00 0.0000000E+00 0.1008425E+03
 -.1413168E+02 -.1703801E+02 0.0000000E+00 -.9907001E+00 -.1359527E+00 0.0000000E+00 0.1018425E+03
 -.2033484E+02 -.1785744E+02 0.0000000E+00 -.9916425E+00 -.1291851E+00 0.0000000E+00 0.1080995E+03
 -.2677745E+02 -.1871928E+02 0.0000000E+00 -.9905838E+00 -.1369162E+00 0.0000000E+00 0.1145995E+03
 -.2776797E+02 -.1885673E+02 0.0000000E+00 -.9904393E+00 -.1379260E+00 0.0000000E+00 0.1155995E+03
 -.3394923E+02 -.1970604E+02 0.0000000E+00 -.9917127E+00 -.1290299E+00 0.0000000E+00 0.1218389E+03
 -.4041072E+02 -.2041417E+02 0.0000000E+00 -.9965619E+00 -.8310244E-01 0.0000000E+00 0.1283390E+03
 -.4140765E+02 -.2049253E+02 0.0000000E+00 -.9972823E+00 -.7355049E-01 0.0000000E+00 0.1293390E+03
 -.4754589E+02 -.2076052E+02 0.0000000E+00 -.1000271E+01 -.1480889E-01 0.0000000E+00 0.1354831E+03
 -.5404570E+02 -.2069762E+02 0.0000000E+00 -.9994208E+00 0.3031806E-01 0.0000000E+00 0.1419832E+03
 -.5504516E+02 -.2066477E+02 0.0000000E+00 -.9995285E+00 0.3532258E-01 0.0000000E+00 0.1429832E+03
 -.5832051E+02 -.2053256E+02 0.0000000E+00 -.9993343E+00 0.4721304E-01 0.0000000E+00 0.1462725E+03
 -.6160276E+02 -.2034411E+02 0.0000000E+00 -.9971451E+00 0.6071370E-01 0.0000000E+00 0.1495618E+03
 -.6384397E+02 -.2021900E+02 0.0000000E+00 -.9981517E+00 0.6217626E-01 0.0000000E+00 0.1518163E+03
 -.6609235E+02 -.2003798E+02 0.0000000E+00 -.9986752E+00 0.7527953E-01 0.0000000E+00 0.1540708E+03
 -.6709042E+02 -.1997842E+02 0.0000000E+00 -.9984246E+00 0.6778265E-01 0.0000000E+00 0.1550728E+03
 -.6808492E+02 -.1986607E+02 0.0000000E+00 -.9900043E+00 0.1321950E+00 0.0000000E+00 0.1560748E+03
 -.6931599E+02 -.1964948E+02 0.0000000E+00 -.9688320E+00 0.2548763E+00 0.0000000E+00 0.1573329E+03
 -.7052166E+02 -.1925887E+02 0.0000000E+00 -.9464622E+00 0.3515893E+00 0.0000000E+00 0.1585910E+03
 -.7371617E+02 -.1741117E+02 0.0000000E+00 -.8074480E+00 0.6677764E+00 0.0000000E+00 0.1622406E+03
 -.7623895E+02 -.1450490E+02 0.0000000E+00 -.5532413E+00 0.9025205E+00 0.0000000E+00 0.1658903E+03
 -.7764071E+02 -.1098360E+02 0.0000000E+00 -.2109704E+00 0.1010875E+01 0.0000000E+00 0.1695399E+03
 -.7770061E+02 -.6681468E+01 0.0000000E+00 0.1813586E+00 0.1009298E+01 0.0000000E+00 0.1737593E+03
 -.7616150E+02 -.2692505E+01 0.0000000E+00 0.5383825E+00 0.8609242E+00 0.0000000E+00 0.1779787E+03
 -.7386274E+02 -.4403846E-01 0.0000000E+00 0.7643833E+00 0.6438253E+00 0.0000000E+00 0.1814857E+03
 -.7307529E+02 0.5721627E+00 0.0000000E+00 0.8000224E+00 0.6013420E+00 0.0000000E+00 0.1824855E+03
 -.7006825E+02 0.2644324E+01 0.0000000E+00 0.8457044E+00 0.5324995E+00 0.0000000E+00 0.1861374E+03
 -.6703482E+02 0.4391129E+01 0.0000000E+00 0.8855968E+00 0.4651002E+00 0.0000000E+00 0.1896378E+03
 -.6614455E+02 0.4846527E+01 0.0000000E+00 0.8949203E+00 0.4458058E+00 0.0000000E+00 0.1906378E+03
 -.6026082E+02 0.7340577E+01 0.0000000E+00 0.9413602E+00 0.3401571E+00 0.0000000E+00 0.1970283E+03
 -.5502602E+02 0.9028632E+01 0.0000000E+00 0.9604505E+00 0.2782694E+00 0.0000000E+00 0.2025286E+03
 -.5406427E+02 0.9302536E+01 0.0000000E+00 0.9630132E+00 0.2696342E+00 0.0000000E+00 0.2035286E+03
 -.4777159E+02 0.1089209E+02 0.0000000E+00 0.9752391E+00 0.2216610E+00 0.0000000E+00 0.2100189E+03
 -.4140142E+02 0.1218549E+02 0.0000000E+00 0.9843593E+00 0.1762173E+00 0.0000000E+00 0.2165191E+03
 -.4041645E+02 0.1235824E+02 0.0000000E+00 0.9855610E+00 0.1693110E+00 0.0000000E+00 0.2175191E+03
 -.3422701E+02 0.1329223E+02 0.0000000E+00 0.9915221E+00 0.1307273E+00 0.0000000E+00 0.2237786E+03
 -.2777022E+02 0.1404088E+02 0.0000000E+00 0.9948710E+00 0.1010639E+00 0.0000000E+00 0.2302786E+03
 -.2677514E+02 0.1413993E+02 0.0000000E+00 0.9952955E+00 0.9702821E-01 0.0000000E+00 0.2312786E+03
 -.1963002E+02 0.1472419E+02 0.0000000E+00 0.9979149E+00 0.6421082E-01 0.0000000E+00 0.2384476E+03
 -.1413617E+02 0.1498615E+02 0.0000000E+00 0.9996349E+00 0.2949840E-01 0.0000000E+00 0.2439477E+03
 -.1313651E+02 0.1501204E+02 0.0000000E+00 0.9996712E+00 0.2225638E-01 0.0000000E+00 0.2449477E+03
 -.9571490E+01 0.1503717E+02 0.0000000E+00 0.9998372E+00 -.6682169E-02 0.0000000E+00 0.2485283E+03
 -.5989661E+01 0.1497330E+02 0.0000000E+00 0.1000334E+01 -.3409829E-01 0.0000000E+00 0.2521089E+03
 -.3247456E+01 0.1482726E+02 0.0000000E+00 0.9981183E+00 -.6200942E-01 0.0000000E+00 0.2548645E+03
 -.4983496E+00 0.1466181E+02 0.0000000E+00 0.9966412E+00 -.7914640E-01 0.0000000E+00 0.2576201E+03
 0.4944881E+00 0.1454717E+02 0.0000000E+00 0.9892854E+00 -.1481329E+00 0.0000000E+00 0.2586195E+03
 0.1511186E+02 0.1235835E+02 0.0000000E+00 0.9938232E+00 -.1488157E+00 0.0000000E+00 0.2734973E+03
 0.2987990E+02 0.1014703E+02 0.0000000E+00 0.9888607E+00 -.1480660E+00 0.0000000E+00 0.2883752E+03
 0.4450385E+02 0.7957326E+01 0.0000000E+00 0.9788697E+00 -.1465733E+00 0.0000000E+00 0.3032530E+03
 0.6243845E+02 0.5271808E+01 0.0000000E+00 0.9933205E+00 -.1487372E+00 0.0000000E+00 0.3215196E+03
 0.8056216E+02 0.2558052E+01 0.0000000E+00 0.9891100E+00 -.1481067E+00 0.0000000E+00 0.3397862E+03
 0.8075765E+02 0.2517361E+01 0.0000000E+00 0.9658203E+00 -.2587886E+00 0.0000000E+00 0.3399859E+03
 0.8355883E+02 0.1766786E+01 0.0000000E+00 0.9669082E+00 -.2590820E+00 0.0000000E+00 0.3428859E+03
 0.8651515E+02 0.9746429E+00 0.0000000E+00 0.9655504E+00 -.2587191E+00 0.0000000E+00 0.3459465E+03
ÀÕ¿    14    2   61   42    0    0
 -.7079230E+02 0.5335746E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9036355E+00 0.4297527E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00
 -.7079230E+02 0.5335746E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9036355E+00 0.4297527E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.0000000E+00
 -.3241988E+02 0.5518239E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9027506E+00 0.4293318E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4249091E+02
 -.3241988E+02 0.5518239E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9027506E+00 0.4293318E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.4249091E+02
 0.7766901E+01 0.5709359E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9030796E+00 0.4294882E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8699091E+02
 0.7766901E+01 0.5709359E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9030796E+00 0.4294882E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.8699091E+02
 0.8679336E+01 0.5713445E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9213089E+00 0.3888190E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8799066E+02
 0.8679336E+01 0.5713445E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9213089E+00 0.3888190E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.8799066E+02
 0.1158552E+02 0.5725753E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9139869E+00 0.4064895E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9116005E+02
 0.1158552E+02 0.5725753E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9139869E+00 0.4064895E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.9116005E+02
 0.1447060E+02 0.5738903E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9094535E+00 0.4157244E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9432942E+02
 0.1447060E+02 0.5738903E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9094535E+00 0.4157244E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.9432942E+02
 0.1741202E+02 0.5752566E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9033716E+00 0.4291401E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9758594E+02
 0.1741202E+02 0.5752566E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.9033716E+00 0.4291401E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.9758594E+02
 0.2034525E+02 0.5766722E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8986292E+00 0.4387574E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1008425E+03
 0.2034525E+02 0.5766722E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8986292E+00 0.4387574E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1008425E+03
 0.2124323E+02 0.5771122E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8973513E+00 0.4412829E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1018425E+03
 0.2124323E+02 0.5771122E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8973513E+00 0.4412829E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1018425E+03
 0.2684410E+02 0.5799016E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8943481E+00 0.4474205E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1080995E+03
 0.2684410E+02 0.5799016E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8943481E+00 0.4474205E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1080995E+03
 0.3266720E+02 0.5827898E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8977936E+00 0.4404191E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1145995E+03
 0.3266720E+02 0.5827898E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8977936E+00 0.4404191E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1145995E+03
 0.3356524E+02 0.5832297E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8982385E+00 0.4395011E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1155995E+03
 0.3356524E+02 0.5832297E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8982385E+00 0.4395011E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1155995E+03
 0.3916467E+02 0.5859822E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8943195E+00 0.4475884E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1218389E+03
 0.3916467E+02 0.5859822E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8943195E+00 0.4475884E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1218389E+03
 0.4491746E+02 0.5890083E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8726574E+00 0.4883756E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1283390E+03
 0.4491746E+02 0.5890083E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8726574E+00 0.4883756E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1283390E+03
 0.4578777E+02 0.5895009E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8679132E+00 0.4966974E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1293390E+03
 0.4578777E+02 0.5895009E+03 -.2075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8679132E+00 0.4966974E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4000000E+03 0.1293390E+03
 0.5102646E+02 0.5927111E+03 -.6075800E+03 0.0000000E+00 0.0000000E+00 0.1000000E+01 0.8375430E+00 0.5470676E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1354831E+03
