衔00   14   51   25   42    0    0
 -.3279783E+03 0.8882025E+02 -.2405970E+02 -.1706848E-01 -.2095373E-02 0.5044848E-01 -.2056237E-01 -.4137667E-01 -.1089455E-01 0.1620705E-05 -.5759544E-06 0.9560072E-06 -.1790177E+04 -.8010379E+03
 -.3394557E+03 0.8742640E+02 0.9751157E+01 -.1715755E-01 -.2063722E-02 0.5039596E-01 -.1952348E-01 -.4174588E-01 -.1028172E-01 0.1480181E-05 -.5260165E-06 0.8731141E-06 -.1119602E+04 -.8010379E+03
 -.3509795E+03 0.8604906E+02 0.4353448E+02 -.1720438E-01 -.2047073E-02 0.5036831E-01 -.1857361E-01 -.4208343E-01 -.9721422E-02 0.1356857E-05 -.4821917E-06 0.8003687E-06 -.4490277E+03 -.8010379E+03
 -.3625212E+03 0.8467808E+02 0.7730742E+02 -.1721675E-01 -.2042681E-02 0.5036104E-01 -.1769683E-01 -.4239504E-01 -.9204222E-02 0.1263742E-05 -.4491024E-06 0.7454503E-06 0.2215470E+03 -.8010379E+03
 -.3740745E+03 0.8331122E+02 0.1110733E+03 -.1724982E-01 -.2030924E-02 0.5034151E-01 -.1687264E-01 -.4268789E-01 -.8718083E-02 0.1196998E-05 -.4253836E-06 0.7060790E-06 0.8921218E+03 -.8010379E+03
 -.3856701E+03 0.8195940E+02 0.1448144E+03 -.1734526E-01 -.1997008E-02 0.5028522E-01 -.1609126E-01 -.4296559E-01 -.8257142E-02 0.1130934E-05 -.4019061E-06 0.6671117E-06 0.1562696E+04 -.8010379E+03
 -.3973481E+03 0.8063685E+02 0.1785068E+03 -.1748813E-01 -.1946238E-02 0.5020094E-01 -.1536313E-01 -.4322436E-01 -.7827628E-02 0.1032968E-05 -.3670921E-06 0.6093258E-06 0.2233271E+04 -.8010379E+03
 -.4091208E+03 0.7934794E+02 0.2121436E+03 -.1761446E-01 -.1901345E-02 0.5012644E-01 -.1471825E-01 -.4345354E-01 -.7447280E-02 0.8802213E-06 -.3128091E-06 0.5192206E-06 0.2903846E+04 -.8010379E+03
 -.4209513E+03 0.7807961E+02 0.2457459E+03 -.1765071E-01 -.1888459E-02 0.5010503E-01 -.1419587E-01 -.4363916E-01 -.7139131E-02 0.6687986E-06 -.2376740E-06 0.3945058E-06 0.3574421E+04 -.8010379E+03
 -.4327631E+03 0.7680463E+02 0.2793593E+03 -.1755588E-01 -.1922161E-02 0.5016097E-01 -.1383109E-01 -.4376878E-01 -.6923956E-02 0.4138818E-06 -.1470834E-06 0.2441406E-06 0.4244995E+04 -.8010379E+03
